"790913","Morris","Claire","TEST_STUDENT_98_3@rtischeduler.com","9","67415","",
"529892","Morris","Makayla","TEST_STUDENT_21_3@rtischeduler.com","11","67427","",
"538122","Morris","Tyler","TEST_STUDENT_141_3@rtischeduler.com","10","67424","",
"980561","Morris","Wyatt","TEST_STUDENT_269_3@rtischeduler.com","12","67432","",
"912825","Morris","Jada","TEST_STUDENT_321_3@rtischeduler.com","10","67425","",
"606674","Morris","Paige","TEST_STUDENT_363_3@rtischeduler.com","12","67432","",
"729751","Munoz","Cameron","TEST_STUDENT_402_3@rtischeduler.com","12","67426","",
"625893","Munoz","Olivia","TEST_STUDENT_455_3@rtischeduler.com","9","67413","",
"569484","Murphy","Eric","TEST_STUDENT_503_3@rtischeduler.com","12","67405","",
"220088","Murray","Noah","TEST_STUDENT_71_3@rtischeduler.com","12","67407","",
"619132","Murray","Kylie","TEST_STUDENT_203_3@rtischeduler.com","9","67393","",
"664988","Myers","Charles","TEST_STUDENT_65_3@rtischeduler.com","9","67401","",
"428665","Myers","Joshua","TEST_STUDENT_428_3@rtischeduler.com","9","67419","",
"569951","Myers","Alexis","TEST_STUDENT_551_3@rtischeduler.com","10","67402","",
"134255","Nelson","David","TEST_STUDENT_68_3@rtischeduler.com","12","67405","",
"874865","Nelson","Jocelyn","TEST_STUDENT_245_3@rtischeduler.com","11","67430","",
"908264","Nelson","Caleb","TEST_STUDENT_247_3@rtischeduler.com","9","67396","",
"218368","Nguyen","Chase","TEST_STUDENT_69_3@rtischeduler.com","11","67430","",
"108221","Nguyen","Alexa","TEST_STUDENT_121_3@rtischeduler.com","11","67418","",
"634477","Nguyen","Carson","TEST_STUDENT_244_3@rtischeduler.com","12","67403","",
"130667","Nichols","Brianna","TEST_STUDENT_559_3@rtischeduler.com","10","67399","",
"134952","Nunez","Ashley","TEST_STUDENT_548_3@rtischeduler.com","11","67411","",
"621398","Obrien","Lauren","TEST_STUDENT_242_3@rtischeduler.com","10","67430","",
"097756","Oliver","Alyssa","TEST_STUDENT_545_3@rtischeduler.com","10","67399","",
"507899","Olson","Andrea","TEST_STUDENT_293_3@rtischeduler.com","11","67421","",
"578174","Ortega","Hayden","TEST_STUDENT_401_3@rtischeduler.com","12","67432","",
"781425","Ortega","Ethan","TEST_STUDENT_437_3@rtischeduler.com","9","67426","",
"546168","Ortega","Claire","TEST_STUDENT_440_3@rtischeduler.com","11","67420","",
"465938","Ortega","James","","9","67395","",
"152387","Owens","Jeremiah","TEST_STUDENT_38_3@rtischeduler.com","12","67417","",
"783352","Owens","Alexandra","","10","67409","",
"773323","Owens","Anthony","TEST_STUDENT_351_3@rtischeduler.com","11","67410","",
"647502","Owens","Alex","TEST_STUDENT_579_3@rtischeduler.com","10","67393","",
"354584","Padilla","Julia","TEST_STUDENT_3_3@rtischeduler.com","9","67419","",
"902359","Padilla","Christian","TEST_STUDENT_501_3@rtischeduler.com","12","67424","",
"245374","Palmer","Ariana","TEST_STUDENT_413_3@rtischeduler.com","11","67394","",
"810240","Palmer","Anthony","TEST_STUDENT_553_3@rtischeduler.com","12","67403","",
"099797","Park","Hannah","TEST_STUDENT_162_3@rtischeduler.com","11","67396","",
"086047","Park","Amelia","TEST_STUDENT_288_3@rtischeduler.com","10","67400","",
"129652","Park","Chase","TEST_STUDENT_364_3@rtischeduler.com","12","67419","",
"385103","Park","Carlos","TEST_STUDENT_409_3@rtischeduler.com","12","67415","",
"378445","Parker","Thomas","TEST_STUDENT_50_3@rtischeduler.com","12","67397","",
"973319","Patel","Gabriel","TEST_STUDENT_227_3@rtischeduler.com","10","67415","",
"518917","Patel","Katelyn","TEST_STUDENT_259_3@rtischeduler.com","10","67409","",
"514225","Patel","Elizabeth","TEST_STUDENT_419_3@rtischeduler.com","12","67398","",
"577796","Patel","Anna","TEST_STUDENT_474_3@rtischeduler.com","9","67427","",
"301208","Patterson","Kaitlyn","TEST_STUDENT_371_3@rtischeduler.com","11","67420","",
"710934","Patterson","Natalia","TEST_STUDENT_433_3@rtischeduler.com","10","67423","",
"976194","Patterson","Luis","TEST_STUDENT_505_3@rtischeduler.com","10","67415","",
"027667","Payne","William","TEST_STUDENT_472_3@rtischeduler.com","11","67411","",
"673758","Pena","Sebastian","TEST_STUDENT_352_3@rtischeduler.com","10","67394","",
"630690","Pena","Brooke","TEST_STUDENT_491_3@rtischeduler.com","10","67404","",
"283593","Pena","Olivia","","10","67430","",
"075915","Perry","Avery","TEST_STUDENT_422_3@rtischeduler.com","11","67401","",
"246443","Perry","Melanie","TEST_STUDENT_541_3@rtischeduler.com","12","67407","",
"410605","Peterson","Maria","TEST_STUDENT_206_3@rtischeduler.com","10","67394","",
"855550","Peterson","Hannah","TEST_STUDENT_487_3@rtischeduler.com","12","67404","",
"392407","Peterson","Mason","TEST_STUDENT_500_3@rtischeduler.com","9","67416","",
"808704","Peterson","Riley","TEST_STUDENT_530_3@rtischeduler.com","12","67396","",
"597080","Phillips","Carson","TEST_STUDENT_134_3@rtischeduler.com","10","67400","",
"405809","Phillips","Joshua","TEST_STUDENT_276_3@rtischeduler.com","10","67421","",
"836064","Phillips","Angel","TEST_STUDENT_582_3@rtischeduler.com","9","67410","",
"688085","Pierce","Charles","TEST_STUDENT_207_3@rtischeduler.com","10","67413","",
"644664","Pierce","Thomas","TEST_STUDENT_295_3@rtischeduler.com","12","67426","",
"935183","Powell","Jennifer","TEST_STUDENT_342_3@rtischeduler.com","11","67417","",
"079150","Powell","Vanessa","TEST_STUDENT_533_3@rtischeduler.com","12","67395","",
"617513","Ramirez","Claire","TEST_STUDENT_29_3@rtischeduler.com","12","67405","",
"781053","Ramirez","Hunter","TEST_STUDENT_248_3@rtischeduler.com","11","67412","",
"577020","Ramirez","Jayden","TEST_STUDENT_325_3@rtischeduler.com","9","67405","",
"629069","Ray","Audrey","TEST_STUDENT_483_3@rtischeduler.com","9","67416","",
"385882","Reed","Alejandro","TEST_STUDENT_294_3@rtischeduler.com","12","67426","",
"960003","Reed","Nicholas","TEST_STUDENT_366_3@rtischeduler.com","11","67426","",
"233478","Reed","Tyler","TEST_STUDENT_458_3@rtischeduler.com","9","67431","",
"258839","Reid","Steven","TEST_STUDENT_109_3@rtischeduler.com","11","67395","",
"084522","Reyes","Ella","TEST_STUDENT_91_3@rtischeduler.com","9","67429","",
"523024","Richards","Ethan","TEST_STUDENT_59_3@rtischeduler.com","10","67406","",
"770694","Richardson","William","TEST_STUDENT_108_3@rtischeduler.com","12","67421","",
"646951","Richardson","Zoe","TEST_STUDENT_186_3@rtischeduler.com","12","67404","",
"204097","Richardson","Jocelyn","","12","67414","",
"925380","Riley","Brianna","TEST_STUDENT_89_3@rtischeduler.com","9","67404","",
"162015","Riley","Victoria","TEST_STUDENT_489_3@rtischeduler.com","11","67406","",
"782319","Rios","Sydney","TEST_STUDENT_23_3@rtischeduler.com","9","67401","",
"720587","Rios","Alexa","TEST_STUDENT_13_3@rtischeduler.com","11","67426","",
"695597","Rios","Isaac","TEST_STUDENT_16_3@rtischeduler.com","9","67401","",
"634851","Roberts","Joshua","TEST_STUDENT_475_3@rtischeduler.com","11","67428","",
"256975","Roberts","Sebastian","","12","67423","",
"752056","Robertson","Alexis","TEST_STUDENT_387_3@rtischeduler.com","10","67411","",
"023922","Rodriguez","Morgan","TEST_STUDENT_48_3@rtischeduler.com","9","67407","",
"937801","Rodriguez","Evan","TEST_STUDENT_522_3@rtischeduler.com","9","67427","",
"978358","Rogers","Hunter","","9","67407","",
"337918","Rogers","Maria","TEST_STUDENT_14_3@rtischeduler.com","11","67427","",
"011347","Rogers","David","TEST_STUDENT_202_3@rtischeduler.com","12","67431","",
"333048","Rojas","Wyatt","TEST_STUDENT_567_3@rtischeduler.com","11","67397","",
"756303","Romero","Sydney","TEST_STUDENT_116_3@rtischeduler.com","10","67419","",
"849797","Romero","Carter","TEST_STUDENT_310_3@rtischeduler.com","11","67395","",
"283914","Rose","Jada","TEST_STUDENT_172_3@rtischeduler.com","12","67426","",
"681744","Rose","Michael","TEST_STUDENT_370_3@rtischeduler.com","12","67415","",
"811148","Rose","Layla","TEST_STUDENT_485_3@rtischeduler.com","12","67395","",
"642011","Ross","Nicholas","TEST_STUDENT_146_3@rtischeduler.com","9","67405","",
"485380","Ross","Jasmine","TEST_STUDENT_253_3@rtischeduler.com","9","67413","",
"919699","Ross","Mariah","TEST_STUDENT_265_3@rtischeduler.com","9","67400","",
"250734","Ross","Charles","TEST_STUDENT_289_3@rtischeduler.com","11","67428","",
"602357","Ross","Timothy","TEST_STUDENT_356_3@rtischeduler.com","12","67397","",
"892085","Ross","Natalie","TEST_STUDENT_478_3@rtischeduler.com","11","67412","",
"915660","Ruiz","Andrea","TEST_STUDENT_314_3@rtischeduler.com","12","67415","",
"361444","Ruiz","Mackenzie","TEST_STUDENT_550_3@rtischeduler.com","10","67419","",
"769638","Ryan","Ashley","TEST_STUDENT_28_3@rtischeduler.com","12","67406","",
"369726","Ryan","Nora","TEST_STUDENT_165_3@rtischeduler.com","12","67411","",
"175009","Ryan","Jacob","TEST_STUDENT_307_3@rtischeduler.com","9","67416","",
"493086","Ryan","Diego","TEST_STUDENT_421_3@rtischeduler.com","11","67409","",
"102523","Salazar","Anna","TEST_STUDENT_142_3@rtischeduler.com","10","67428","",
"441717","Salazar","Lily","TEST_STUDENT_274_3@rtischeduler.com","10","67395","",
"093760","Salazar","Caroline","TEST_STUDENT_357_3@rtischeduler.com","10","67402","",
"141865","Salazar","Gavin","TEST_STUDENT_410_3@rtischeduler.com","12","67394","",
"260883","Salazar","Kyle","TEST_STUDENT_525_3@rtischeduler.com","9","67406","",
"008869","Sanchez","Tyler","TEST_STUDENT_105_3@rtischeduler.com","12","67413","",
"046708","Sanchez","Robert","TEST_STUDENT_459_3@rtischeduler.com","11","67403","",
"474617","Sanchez","Brian","TEST_STUDENT_581_3@rtischeduler.com","9","67428","",
"634047","Sanchez","Jeremiah","TEST_STUDENT_588_3@rtischeduler.com","10","67398","",
"337621","Sanders","Brooke","TEST_STUDENT_324_3@rtischeduler.com","12","67403","",
"035192","Sanders","Brooklyn","TEST_STUDENT_591_3@rtischeduler.com","12","67406","",
"443833","Sandoval","Ella","TEST_STUDENT_399_3@rtischeduler.com","10","67406","",
"092712","Sandoval","Emma","TEST_STUDENT_479_3@rtischeduler.com","12","67423","",
"071761","Santiago","Jordan","TEST_STUDENT_44_3@rtischeduler.com","9","67397","",
"283285","Santiago","Jessica","TEST_STUDENT_580_3@rtischeduler.com","10","67401","",
"388596","Santos","Valeria","TEST_STUDENT_137_3@rtischeduler.com","12","67407","",
"422864","Santos","Zoe","TEST_STUDENT_171_3@rtischeduler.com","11","67428","",
"811772","Santos","Jack","TEST_STUDENT_490_3@rtischeduler.com","11","67399","",
"507493","Schmidt","Andrew","TEST_STUDENT_64_3@rtischeduler.com","9","67432","",
"733351","Schmidt","Jordan","TEST_STUDENT_87_3@rtischeduler.com","11","67418","",
"191887","Scott","Isaac","TEST_STUDENT_8_3@rtischeduler.com","12","67423","",
"348543","Scott","Jennifer","TEST_STUDENT_241_3@rtischeduler.com","11","67412","",
"659049","Scott","Rebecca","TEST_STUDENT_297_3@rtischeduler.com","10","67414","",
"421923","Scott","Joshua","TEST_STUDENT_317_3@rtischeduler.com","12","67412","",
"279106","Scott","Jackson","TEST_STUDENT_523_3@rtischeduler.com","10","67412","",
"086858","Scott","Avery","TEST_STUDENT_546_3@rtischeduler.com","10","67416","",
"703798","Shaw","Steven","TEST_STUDENT_151_3@rtischeduler.com","10","67430","",
"889964","Shaw","Mary","TEST_STUDENT_233_3@rtischeduler.com","11","67411","",
"568947","Shaw","Alejandro","TEST_STUDENT_495_3@rtischeduler.com","11","67402","",
"294374","Shaw","Alyssa","TEST_STUDENT_547_3@rtischeduler.com","9","67397","",
"040176","Simmons","Amelia","TEST_STUDENT_320_3@rtischeduler.com","12","67426","",
"467276","Simmons","Hailey","TEST_STUDENT_337_3@rtischeduler.com","9","67411","",
"279294","Simmons","Andrea","TEST_STUDENT_510_3@rtischeduler.com","10","67427","",
"479031","Simpson","Jasmine","TEST_STUDENT_54_3@rtischeduler.com","11","67419","",
"029825","Simpson","Christopher","TEST_STUDENT_75_3@rtischeduler.com","10","67428","",
"214113","Simpson","Connor","TEST_STUDENT_111_3@rtischeduler.com","11","67424","",
"319565","Simpson","Daniel","","10","67412","",
"659128","Simpson","Elizabeth","TEST_STUDENT_476_3@rtischeduler.com","12","67422","",
"098450","Sims","Kylie","TEST_STUDENT_174_3@rtischeduler.com","12","67407","",
"738706","Sims","Joseph","TEST_STUDENT_414_3@rtischeduler.com","11","67420","",
"631070","Singh","Alexander","TEST_STUDENT_117_3@rtischeduler.com","11","67431","",
"854504","Singh","Destiny","TEST_STUDENT_384_3@rtischeduler.com","9","67415","",
"362918","Singh","Jenna","TEST_STUDENT_426_3@rtischeduler.com","9","67418","",
"073936","Snyder","Evan","TEST_STUDENT_27_3@rtischeduler.com","10","67407","",
"398008","Soto","Nathaniel","TEST_STUDENT_80_3@rtischeduler.com","10","67427","",
"661327","Soto","Katherine","TEST_STUDENT_100_3@rtischeduler.com","12","67418","",
"910250","Soto","Audrey","TEST_STUDENT_169_3@rtischeduler.com","9","67427","",
"405913","Spencer","Tristan","","11","67414","",
"388342","Spencer","Gabrielle","TEST_STUDENT_306_3@rtischeduler.com","11","67419","",
"076247","Stephens","Noah","TEST_STUDENT_118_3@rtischeduler.com","10","67413","",
"931288","Stephens","Joseph","TEST_STUDENT_354_3@rtischeduler.com","11","67393","",
"573270","Stephens","Paige","TEST_STUDENT_425_3@rtischeduler.com","9","67419","",
"510704","Stevens","Antonio","TEST_STUDENT_158_3@rtischeduler.com","12","67430","",
"407169","Stevens","Kaylee","TEST_STUDENT_304_3@rtischeduler.com","11","67427","",
"363859","Stewart","Aaliyah","TEST_STUDENT_52_3@rtischeduler.com","11","67417","",
"069290","Stewart","Kaylee","TEST_STUDENT_56_3@rtischeduler.com","9","67406","",
"657440","Stewart","Aidan","TEST_STUDENT_67_3@rtischeduler.com","9","67408","",
"326934","Stewart","Kimberly","TEST_STUDENT_212_3@rtischeduler.com","11","67402","",
"724945","Stone","Carlos","TEST_STUDENT_198_3@rtischeduler.com","11","67432","",
"563710","Stone","Aaliyah","TEST_STUDENT_228_3@rtischeduler.com","11","67414","",
"374494","Stone","Aidan","TEST_STUDENT_250_3@rtischeduler.com","9","67418","",
"908219","Stone","Kaden","","11","67430","",
"799471","Stone","Brandon","TEST_STUDENT_439_3@rtischeduler.com","9","67431","",
"467027","Taylor","Isabel","TEST_STUDENT_107_3@rtischeduler.com","11","67405","",
"972564","Taylor","Benjamin","","11","67404","",
"915268","Thomas","Trinity","TEST_STUDENT_239_3@rtischeduler.com","9","67431","",
"722298","Thompson","Miguel","TEST_STUDENT_243_3@rtischeduler.com","10","67399","",
"124438","Thompson","Jayden","TEST_STUDENT_264_3@rtischeduler.com","12","67395","",
"222626","Thompson","Vanessa","TEST_STUDENT_509_3@rtischeduler.com","10","67393","",
"284980","Torres","Brandon","TEST_STUDENT_195_3@rtischeduler.com","11","67419","",
"384339","Torres","Justin","TEST_STUDENT_235_3@rtischeduler.com","9","67413","",
"166297","Tran","Natalie","TEST_STUDENT_168_3@rtischeduler.com","10","67426","",
"719158","Tran","Hannah","TEST_STUDENT_362_3@rtischeduler.com","12","67411","",
"878502","Turner","Luis","TEST_STUDENT_128_3@rtischeduler.com","11","67395","",
"211715","Turner","Olivia","","9","67421","",
"605486","Turner","Madison","TEST_STUDENT_375_3@rtischeduler.com","9","67411","",
"704656","Turner","Henry","TEST_STUDENT_543_3@rtischeduler.com","12","67418","",
"723776","Valdez","Brian","TEST_STUDENT_124_3@rtischeduler.com","10","67396","",
"646024","Vargas","Christopher","TEST_STUDENT_447_3@rtischeduler.com","12","67410","",
"048430","Vasquez","Matthew","TEST_STUDENT_155_3@rtischeduler.com","10","67421","",
"569252","Vasquez","Jayla","TEST_STUDENT_301_3@rtischeduler.com","10","67412","",
"377450","Vazquez","Grace","TEST_STUDENT_189_3@rtischeduler.com","12","67400","",
"011253","Vazquez","Lucas","TEST_STUDENT_194_3@rtischeduler.com","11","67404","",
"124816","Vazquez","Alejandro","TEST_STUDENT_217_3@rtischeduler.com","9","67401","",
"998292","Vazquez","Thomas","TEST_STUDENT_430_3@rtischeduler.com","9","67395","",
"741490","Vega","Lucas","TEST_STUDENT_183_3@rtischeduler.com","9","67400","",
"093035","Vega","Luke","TEST_STUDENT_220_3@rtischeduler.com","12","67402","",
"845367","Vega","Devin","TEST_STUDENT_359_3@rtischeduler.com","11","67424","",
"496716","Vega","Dominic","TEST_STUDENT_435_3@rtischeduler.com","10","67426","",
"815604","Vega","Melanie","TEST_STUDENT_448_3@rtischeduler.com","11","67403","",
"964676","Wagner","Jasmine","TEST_STUDENT_147_3@rtischeduler.com","9","67411","",
"155236","Walker","Jasmine","TEST_STUDENT_312_3@rtischeduler.com","10","67405","",
"147486","Walker","Audrey","TEST_STUDENT_381_3@rtischeduler.com","12","67414","",
"612845","Walker","Lily","TEST_STUDENT_569_3@rtischeduler.com","11","67412","",
"987691","Wallace","Julia","TEST_STUDENT_281_3@rtischeduler.com","12","67395","",
"919862","Walsh","Timothy","TEST_STUDENT_197_3@rtischeduler.com","12","67401","",
"344981","Walsh","Abigail","TEST_STUDENT_575_3@rtischeduler.com","9","67407","",
"171563","Wang","Robert","TEST_STUDENT_504_3@rtischeduler.com","10","67401","",
"404867","Wang","Alexis","TEST_STUDENT_511_3@rtischeduler.com","9","67415","",
"140840","Ward","Antonio","TEST_STUDENT_53_3@rtischeduler.com","11","67400","",
"693965","Ward","Richard","TEST_STUDENT_57_3@rtischeduler.com","10","67422","",
"518371","Ward","Hannah","TEST_STUDENT_135_3@rtischeduler.com","10","67400","",
"443635","Warren","Jada","TEST_STUDENT_136_3@rtischeduler.com","11","67400","",
"562890","Warren","Zoe","TEST_STUDENT_153_3@rtischeduler.com","11","67417","",
"338009","Warren","Adrian","TEST_STUDENT_404_3@rtischeduler.com","9","67413","",
"069071","Washington","Sofia","TEST_STUDENT_25_3@rtischeduler.com","10","67425","",
"369895","Washington","Abigail","TEST_STUDENT_35_3@rtischeduler.com","10","67422","",
"734207","Washington","Emma","TEST_STUDENT_126_3@rtischeduler.com","11","67403","",
"995513","Watkins","Gianna","TEST_STUDENT_24_3@rtischeduler.com","9","67400","",
"947897","Watkins","Brayden","TEST_STUDENT_61_3@rtischeduler.com","9","67406","",
"282328","Watkins","Ian","TEST_STUDENT_120_3@rtischeduler.com","9","67396","",
"556238","Watson","Alejandro","TEST_STUDENT_66_3@rtischeduler.com","10","67426","",
"645048","Watson","Amelia","TEST_STUDENT_15_3@rtischeduler.com","10","67411","",
"892708","Watson","Jack","TEST_STUDENT_271_3@rtischeduler.com","10","67395","",
"082822","Watson","William","TEST_STUDENT_416_3@rtischeduler.com","9","67402","",
"529041","Webb","Alexander","TEST_STUDENT_246_3@rtischeduler.com","12","67413","",
"918571","Weber","Isabel","TEST_STUDENT_374_3@rtischeduler.com","9","67407","",
"592259","Weber","Samuel","TEST_STUDENT_380_3@rtischeduler.com","12","67393","",
"398131","Welch","Riley","TEST_STUDENT_97_3@rtischeduler.com","12","67401","",
"165826","Welch","Isabelle","TEST_STUDENT_112_3@rtischeduler.com","11","67420","",
"601515","Welch","Wyatt","","11","67410","",
"900916","Welch","Elijah","TEST_STUDENT_10_3@rtischeduler.com","9","67407","",
"704456","Welch","Ian","TEST_STUDENT_200_3@rtischeduler.com","10","67426","",
"675397","Welch","Ella","TEST_STUDENT_423_3@rtischeduler.com","12","67425","",
"725709","Wells","Eric","TEST_STUDENT_49_3@rtischeduler.com","12","67431","",
"986585","Wells","Makayla","TEST_STUDENT_83_3@rtischeduler.com","12","67428","",
"375669","Wells","Kevin","TEST_STUDENT_367_3@rtischeduler.com","12","67399","",
"596366","West","Elizabeth","TEST_STUDENT_58_3@rtischeduler.com","10","67402","",
"382650","West","Lucas","TEST_STUDENT_526_3@rtischeduler.com","9","67418","",
"997914","Wheeler","Caleb","TEST_STUDENT_524_3@rtischeduler.com","10","67422","",
"333781","White","Cole","TEST_STUDENT_102_3@rtischeduler.com","12","67411","",
"883350","White","Juan","","9","67430","",
"589444","White","Isaac","TEST_STUDENT_214_3@rtischeduler.com","11","67398","",
"279167","Williams","Ashley","TEST_STUDENT_373_3@rtischeduler.com","12","67398","",
"302499","Willis","Natalia","TEST_STUDENT_74_3@rtischeduler.com","11","67430","",
"314669","Willis","Anthony","TEST_STUDENT_507_3@rtischeduler.com","12","67424","",
"950605","Willis","Nathan","TEST_STUDENT_538_3@rtischeduler.com","12","67395","",
"816656","Willis","Dominic","TEST_STUDENT_585_3@rtischeduler.com","10","67422","",
"423919","Wilson","Kevin","TEST_STUDENT_1_3@rtischeduler.com","9","67393","",
"416106","Wilson","Aaliyah","TEST_STUDENT_167_3@rtischeduler.com","9","67429","",
"740814","Wilson","Sean","TEST_STUDENT_493_3@rtischeduler.com","10","67394","",
"455031","Wong","Gabriella","TEST_STUDENT_237_3@rtischeduler.com","10","67425","",
"595127","Wong","Olivia","TEST_STUDENT_492_3@rtischeduler.com","10","67425","",
"065965","Wong","Connor","TEST_STUDENT_560_3@rtischeduler.com","9","67414","",
"813166","Wood","Jessica","TEST_STUDENT_390_3@rtischeduler.com","11","67424","",
"032157","Wood","Timothy","TEST_STUDENT_518_3@rtischeduler.com","10","67411","",
"407727","Woods","Isabelle","TEST_STUDENT_456_3@rtischeduler.com","9","67404","",
"882293","Wright","Julia","TEST_STUDENT_166_3@rtischeduler.com","11","67404","",
"556014","Wright","William","TEST_STUDENT_457_3@rtischeduler.com","9","67412","",
"787295","Yang","Katherine","TEST_STUDENT_99_3@rtischeduler.com","11","67425","",
"885336","Yang","Ariana","TEST_STUDENT_498_3@rtischeduler.com","11","67402","",
"653229","Young","Carter","TEST_STUDENT_328_3@rtischeduler.com","12","67418","",
"019756","Young","Blake","TEST_STUDENT_408_3@rtischeduler.com","10","67418","",
"832521","Young","Lucas","TEST_STUDENT_514_3@rtischeduler.com","10","67416","",
"282828","test","the ids","","",,"",
